"date","close","volume","open","high","low"
"2014/11/05","54.3400","13619029.0000","55.0871","55.4057","53.7702"
"2014/11/04","54.6828","11373547.0000","55.2743","55.3214","54.1100"
"2014/11/03","55.4871","17578678.0000","56.1757","56.5028","55.0157"
"2014/10/31","56.1100","20463232.0000","54.9143","56.2528","54.8571"
"2014/10/30","54.1443","10586901.0000","53.9300","54.6200","53.5143"
"2014/10/29","54.0143","12490629.0000","55.1743","55.2396","53.9671"
"2014/10/28","55.1743","11711452.0000","54.2500","55.2671","54.0500"
"2014/10/27","54.2000","14939250.0000","54.8428","54.9286","53.8143"
"2014/10/24","55.0028","14635079.0000","54.6543","55.2857","54.4014"
"2014/10/23","54.7200","19908090.0000","54.3600","55.1100","54.0357"
"2014/10/22","53.5214","32149890.0000","52.7128","54.5686","51.8857"
"2014/10/21","52.2843","19355006.0000","51.7514","52.3986","50.7771"
"2014/10/20","51.3171","33502003.0000","50.8571","52.7414","50.7932"
"2014/10/17","51.0128","79136564.0000","51.4014","51.4386","48.7857"
"2014/10/16","51.6714","92149218.0000","47.5328","52.3100","47.2857"
"2014/10/15","64.0843","57103938.0000","63.4957","64.4257","61.4543"
"2014/10/14","64.1600","16733533.0000","63.6443","64.5700","62.5900"
"2014/10/13","62.6543","20176736.0000","64.4643","64.6386","61.8571"
"2014/10/10","64.5828","19107647.0000","65.6857","66.4057","64.4914"
"2014/10/09","65.9457","14924291.0000","66.6614","66.8557","65.6514"
"2014/10/08","66.6943","14329515.0000","65.2357","66.8000","64.4835"
"2014/10/07","65.1786","13752869.0000","65.8714","66.6114","65.1428"
"2014/10/06","66.2114","13707292.0000","66.0000","66.7443","65.8571"
"2014/10/03","65.6486","15267152.0000","64.7414","65.8000","64.6443"
"2014/10/02","64.2828","18448359.0000","62.7000","64.3557","62.5543"
"2014/10/01","62.6857","15416070.0000","64.0986","64.2857","62.4700"
"2014/09/30","64.4543","12472737.0000","64.6143","65.3128","64.2571"
"2014/09/29","64.2228","9514697.0000","63.4386","64.3628","63.1457"
"2014/09/26","64.1071","10404628.0000","63.5714","64.3771","63.4128"
"2014/09/25","63.3557","9836872.0000","64.2714","64.6214","63.2028"
"2014/09/24","64.3657","9549508.0000","63.4943","64.5228","63.2200"
"2014/09/23","63.4143","11466773.0000","63.0328","64.0014","62.9286"
"2014/09/22","63.2543","16161206.0000","65.1814","65.2786","62.6971"
"2014/09/19","65.3600","11956599.0000","65.8571","65.9043","64.8814"
"2014/09/18","65.5728","10628054.0000","65.3528","65.9086","64.7600"
"2014/09/17","64.9328","12129877.0000","65.2728","65.5522","64.4700"
"2014/09/16","65.2728","26834305.0000","64.0571","65.4486","63.6571"
"2014/09/15","65.3928","20438914.0000","68.2200","68.2200","65.2643"
"2014/09/12","68.0786","13422182.0000","69.0928","69.2700","68.0171"
"2014/09/11","68.7943","7863123.0000","68.9386","69.1943","68.5243"
"2014/09/10","69.1986","9086955.0000","68.6000","69.2500","68.1481"
"2014/09/09","68.4300","19731599.0000","69.4714","69.8981","68.0571"
"2014/09/08","68.4757","7658303.0000","67.7714","68.6571","67.7428"
"2014/09/05","67.9543","11947723.0000","67.6043","68.1928","67.1528"
"2014/09/04","67.5243","11954345.0000","68.4443","68.8128","67.4471"
"2014/09/03","68.1986","16203619.0000","68.6457","69.6571","68.0757"
"2014/09/02","68.0857","8782056.0000","68.3571","68.3986","67.7986"
"2014/08/29","68.2343","9835374.0000","68.1214","68.6428","67.7343"
"2014/08/28","67.8871","7583935.0000","67.5214","68.2114","67.2586"
"2014/08/27","67.8143","10383467.0000","68.4857","68.6064","67.6614"
"2014/08/26","68.4800","10116081.0000","68.3571","68.8357","67.7930"
"2014/08/25","68.7043","13476614.0000","68.7928","69.3286","68.2186"
"2014/08/22","68.4557","13728229.0000","67.2771","68.5071","67.1500"
"2014/08/21","67.4357","11742553.0000","67.3257","68.0214","66.8101"
"2014/08/20","67.4557","12160061.0000","66.7143","67.6786","66.3630"
"2014/08/19","66.8786","10893886.0000","66.7271","67.2143","66.0614"
"2014/08/18","66.5714","13491888.0000","66.0086","67.0714","65.8928"
"2014/08/15","65.5843","22034677.0000","64.4986","66.0000","64.0857"
"2014/08/14","64.4100","6656050.0000","64.6014","65.0000","64.0314"
"2014/08/13","64.5043","9051906.0000","64.0857","64.8878","63.8314"
"2014/08/12","63.7728","10827890.0000","64.4786","64.7143","63.3443"
"2014/08/11","64.5057","13246244.0000","64.1743","65.3786","64.1014"
"2014/08/08","63.6928","15494526.0000","64.3143","64.4243","63.1500"
"2014/08/07","64.2386","27291454.0000","62.1857","64.2785","62.0786"
"2014/08/06","61.4714","15822945.0000","60.1428","62.1286","60.0786"
"2014/08/05","60.4071","10663166.0000","60.1857","61.1428","60.0443"
"2014/08/04","60.3857","10685034.0000","61.0286","61.4286","60.1114"
"2014/08/01","60.7714","18840310.0000","60.2514","61.1038","58.9300"
